depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS
Bolívar,CARTAGENA,"1,300,102,260",GESTION INTEGRAL DEL CUIDADO S.A.S IPS,,"900,233,019",GESTION INTEGRAL DEL CUIDADO S.A.S IPS,1,Instituciones - IPS,,CENTRO MEDICO LOS EJECUTIVOS N° 58-38 E.VILLA 408,6719589,,giccartagena2010@gmail.com,REGINALDO ALBERTO OROZCO BALLESTAS,,,SI,"20,101,108","20,210,831",,4,JURIDICO,1,Privada,3,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,525",GESTION MEDICA LABORAL SAS,,"900,536,238",GESTION MEDICA LABORAL SAS,1,Instituciones - IPS,,CENTRO COMERCIAL GETSEMANI LOCAL 2PC-02,6607654,"3,145,882,047",calidad@gestionmedicalaboral.com,LAURA ALEJANDRA PALACIO CONTRERAS,,,SI,"20,190,403","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,667",GESTION SALUD S.A.S.,,"806,015,201",GESTION SALUD S.A.S.,1,Instituciones - IPS,NO,Cra. 29 No 38-20,6810199,,info@gestionsalud.net.co,JULIO CESAR BORELLY JULIO,,,SI,"20,070,202","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,438",GIRALDO ZULUAGA ASOCIADOS S.A.S.,,"900,526,870",GIRALDO ZULUAGA ASOCIADOS S.A.S.,1,Instituciones - IPS,,CENTRO AV. VENEZUELA CL 32 8A 44 LC1 09 P1 CC CENTRO UNO,6602723,,clinicasdentalworld@hotmail.com,WILMAR ALONSO GIRALDO,,,SI,"20,131,202","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,215",GRUPO ORALHOME SAS,,"900,219,487",GRUPO ORAL HOME S.A.,1,Instituciones - IPS,,Calle 6 A # 3- 17 Edificio Jasban oficina 707,(4) 6050357,,oralhome@oralhome.com.co,GABRIEL JAIME VELASQUEZ URREGO,,,SI,"20,190,826","20,230,825",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,307",GUZMAN CUBILLOS S.A.S.,,"901,375,723",GUZMAN CUBILLOS S.A.S.,1,Instituciones - IPS,,"BARRIO CENTRO, AV. VENEZUELA EDIFICIO CITIBANK OF, 8E",6600040,,g,SABAS GUZMAN ARQUEZ,,,SI,"20,201,021","20,241,020",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,259",H&S OCCUPATIONAL,,"900,625,129",H&S OCCUPATIONAL,1,Instituciones - IPS,,"Bosque, Trv 54 # 21 A - 91 Centro Industrial Comercial el Bosque, Local 6, en frente a Bancolombia",3146509636,,hysocupational@hotmail.com,Fernando Antonio Gonzalez Estrada,,,SI,"20,200,114","20,240,113",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,901",HEALTH & HOME CARE S.A.S,,"900,997,700",HEALTH & HOME CARE S.A.S,1,Instituciones - IPS,,"CALLE 30 # 19A-16, LOCAL 2, PIE DE LA POPA",301 4690792,,healthhomecaresas@hotmail.com,RODRIGO RAFAEL CABRERA DONADO,,,SI,"20,161,206","20,210,831",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,889",HEALTH CARS SAS,,"900,958,115",HEALTH CARS SAS,1,Instituciones - IPS,,PIEDRA DE BOLIVAR CLL CESAR DIAZGRANADOS # 29-122,6582565,,n.lara@healthcarssas.com,NESTOR JULIO LARA SEVERICHE,,,SI,"20,160,914","20,210,831",,5,JURIDICO,1,Privada,2,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,585",HEALTH CENTER,,"900,593,974",HEALTH CENTER,1,Instituciones - IPS,,UFEC CASTILLO GRANDE AV. PIÑANGO CALLE 5A N°6-131,6793722-3014119150,,centromedicohealthcenter@gmail.com,Julio Alberto Jimenez Morales,,,SI,"20,130,827","20,210,831",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,026",HEALTH ZONE CLINIC S.A.S.,,"901,116,278",HEALTH ZONE CLINIC S.A.S.,1,Instituciones - IPS,,AVENIDA SAN MARTIN No 9-145 BARRIO BOCAGRANDE,6653064,,circris@hotmail.com,JUAN ENRIQUE BENITO REVOLLO ZAPATA,,,SI,"20,180,119","20,220,118",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,271",HOSPITAL EN CASA S.A,,"805,006,389",Hospital en Casa S.A,1,Instituciones - IPS,,Calle 26 # 22 -50 Local 1 Piso 3 Oficina HC01,3172972373 - 3204637979,,edgar.rodriguez@christus.co,KARINA MARTINEZ MOLINA,,,SI,"20,110,105","20,210,831",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,207",HSEQ EMPRESARIALES IPS SAS,,"901,306,477",HSEQ EMPRESARIALES IPS SAS,1,Instituciones - IPS,,MANGA AVENIDA 4 EDIFICIO FARO CRA. 22 # 30-1,3173704189,,nohoraserranoraga@gmail.com,RICARDO ENRIQUE VELASQUEZ RODRIGUEZ,,,SI,"20,190,801","20,230,731",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,241",HW Servicios SAS,,"901,280,265",HW Servicios SAS,1,Instituciones - IPS,,Calle la Candelaria No. 30-29,3118978538,,lacandelaria.rayosx@gmail.com,Enith Maria Genes Perez,,,SI,"20,191,017","20,231,016",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,125",I.P.S. SALUDABLE MEDICA SEDE LA HEROICA,,"900,961,875",IPS SALUDABLE MEDICA S.A.S,1,Instituciones - IPS,,PRIMERA AVENIDA 3ra CALLE N° 80 B - 50,3187118730,,ramirocampoco10@hotmail.com,RAMIRO DE JESUS CAMPO COLLAZOS,,,SI,"20,181,008","20,221,007",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,786",Imagendent Popa S.A.S,,"900,867,365",Imagendent Popa S.A.S,1,Instituciones - IPS,,CRA 21 30-29 piso local 1 pie de la popa cartagena bolivar colombia,6564029-6583691,,imagendentpopa@hotmail.com,CARMEN JULIA ROVIRA ORTIZ,,,SI,"20,150,928","20,210,831",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,891",IMAGENDENT S.A.S.,,"900,126,263",IMAGENDENT S.A.S.,1,Instituciones - IPS,NO,DIAG 31 No 54- 215 SANTA LUCIA C.C.RONDA REAL LOCAL 2-20.,6631629,"6,631,629",imagendentgerencia@hotmail.com,CARMEN JULIA ROVIRA ORTIZ,,,SI,"20,070,412","20,210,831",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,425",IMÁGENES Y RADIOLOGIA S.A.S.,,"806,013,944",IMÁGENES Y RADIOLOGIA S.A.S.,1,Instituciones - IPS,NO,BOCAGRANDE CALLE 5ta No. 3-47,6551560,"6,551,268",imagenesyradiologia@enreed.com,RAFAEL DEL CRISTO ALMEIDA PEREZ,,,SI,"20,060,907","20,210,831",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,579",INNOVACION EN CUIDADO AMBULATORIO Y DOMICILIARIO S.A.S - ICAD S.A.S,,"900,627,081",INNOVACION EN CUIDADO AMBULATORIO Y DOMICILIARIO S.A.S - ICAD S.A.S,1,Instituciones - IPS,,MARBELLA CARRERA 3 # 46a - 51 EDIFICIO LAGUNA 46 OFICINA 805-806,6432002 CEL 3145974903- 3145974909,,asistente.cartagena@icad.com.co,SANDRA MILENA DAVILA AGUILERA,,,SI,"20,130,805","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,436",INNOVAR SALUD SAS,,"830,095,842",INNOVAR SALUD SAS,1,Instituciones - IPS,,CARRERA 66 # 30-76 BARRIO LAS DELICIAS,6436335,"7,550,397",notificaciones@innovarsalud.com,ADRIANA PATRICIA FORERO HINCAPIE,,,SI,"20,120,628","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,867",INSTITUCION PRESTADORA DE SERVICIOS DE SALUD CUIDADO SEGURO EN CASA S.A,,"900,980,728",INSTITUCION PRESTADORA DE SERVICIOS DE SALUD CUIDADO SEGURO EN CASA S.A,1,Instituciones - IPS,,BARRIO VILLA SANDRA MC L8,3147893669 - 6532345,"6,437,471",jvergara@cuidadoseguro.com.co,ERNESTO ENRIQUE ESTRADA DEAVILA,,,SI,"20,160,711","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,090",INSTITUTO COLOMBIANO DE ESTUDIOS EN AUTISMO Y SALUD COGNITIVA SAS,,"901,148,958",INSTITUTO COLOMBIANO DE ESTUDIOS EN AUTISMO Y SALUD COGNITIVA SAS,1,Instituciones - IPS,,Manga Cuarta Avenida # 19-56,6798741,,gerencia@ideascognitivas.co,Roberto Carlos Romero Posso,,,SI,"20,180,711","20,220,710",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,402",INSTITUTO COLOMBIANO DE NEUROCIENCIAS SAS,,"900,492,664",INSTITUTO COLOMBIANO DE NEUROCIENCIAS SAS,1,Instituciones - IPS,,3003428898,6926262,,icolombianodeneurociencias@gmail.com,MIGUEL ANGEL SABOGAL GARCIA,,,SI,"20,120,323","20,210,831",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,109",INSTITUTO DE CARDIOLOGÍA DEL CARIBE,,"806,002,196",INSTITUTO DE CARDIOLOGÍA DEL CARIBE,1,Instituciones - IPS,NO,Bocagrande Cr 3 No.9-98,6551634,"6,551,907",institutodecardiologia@hotmail.com,María del Carmen Vergara Escudero,,,SI,"20,061,120","20,210,831",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,069",INSTITUTO DE FERTILIDAD HUMANA CARTAGENA S.A.S,,"901,126,684",INSTITUTO DE FERTILIDAD HUMANA CARTAGENA S.A.S,1,Instituciones - IPS,,Calle 6A # 3-17 Oficina 401-402,6930434,,calidad@inser.com.co,Carlos Andres Gonzalez Vasquez,,,SI,"20,180,507","20,220,506",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,193",instituto de rehabilitacion integral de cartagena ltda Rehabilitar,,"806,008,390",Rehabilitar Ips,1,Instituciones - IPS,,calle 30A #63B-30 urb villa sandra,6612524,,rehabilitar@yahoo.com,Edna Cristina Bustos Muñoz,,,SI,"20,120,313","20,210,831",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,456",INSTITUTO NACIONAL DE REHABILITACION NEURO FISICA INNARE IPS SAS,,"900,513,489",INSTITUTO NACIONAL DE REHABILITACION NEURO FISICA INNARE IPS SAS,1,Instituciones - IPS,,Pie Popa Callejon Lequerica Cra 29C No. 20A - 109,3012896314,,innarecartagena@gmail.com,RAFAEL ANTONIO NAVARRO ESPAÑA,,,SI,"20,120,814","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,960",INTEGRAL SOLUTIONS SD SAS,,"900,348,830",INTEGRAL SOLUTIONS SD SAS,1,Instituciones - IPS,,CARRERA 65 # 30 - 35 MANZANA C EDIF. CASTELLANA MALL OFICINA 312 URBANIZACION LAS DELICIAS,3162343921 - 3173662935,,gdiaz@integralsolutionssd.com,GINA ALEJANDRA DIAZ MOSQUERA,,,SI,"20,170,630","20,210,831",,6,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,696",Integrated Health Solutions IHS Colombia S.A.S,,"900,734,762",Integrated Health Solutions IHS Colombia S.A.S,1,Instituciones - IPS,,CALLE REAL 21-38 BARRIO MANGA,3122736862,,oscar.mendezp@gmail.com,OSCAR MENDEZ PINTO,,,SI,"20,141,209","20,210,831",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,675",INTENSIVISTAS MRC IPS S.A,,"900,036,695",INTENSIVISTAS MRC IPS S.A,1,Instituciones - IPS,,BARRIO AMBERES CR 40 DIAG 26 C43,6722153,,contacto@intensivistasmrc.com.co,GUSTAVO ERNESTO GONZALEZ GOMEZ,,,SI,"20,150,723","20,210,831",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,163",INVERFACE SAS,,"900,283,599",INVERFACE SAS,1,Instituciones - IPS,NO,CALLE 105 69 62,2533082,,alferacero@yahoo.com,ALVARO FERNANDO ACERO BAYONA,,,SI,"20,091,020","20,210,831",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,295",INVERSIONES CLINITAS S.A.S,,"901,041,691",INVERSIONES CLINITAS SAS,1,Instituciones - IPS,,"Carrera 3 No. 7 166 LOCAL 2,3,4 INT 201 Y LOCAL 10 INT 102, 103, 105 Y 107",6724644,,sfiguero@colsanitas.com,JUAN CARLOS DIAZ MORENO,,,SI,"20,200,925","20,240,924",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,091",INVERSIONES DAMA SALUD SAS,,"830,108,482",INVERSIONES DAMA SALUD SAS,1,Instituciones - IPS,NO,Tv 24 No. 56-08,(1)3144350,,eandrade@sonria.com.co,JUAN CARLOS GIRALDO CERQUERA,,,SI,"20,070,213","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,673",INVERSIONES DENTALES SANTANDER S.A.S,,"830,028,950",INVERSIONES DENTALES SANTANDER S.A.S,1,Instituciones - IPS,,EL RUBI CLL 31 #64-100 LOCAL 201,6532842,"6,532,850",v.escudero@indesan.net,PEDRO FELIPE VEGA OSORIO,,,SI,"20,121,228","20,210,831",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,583",INVERSIONES EN RECREACION DEPORTE Y SALUD S.A Y PODRA TAMBIEN DESIGNARSE CON LA SIGLA BODYTECH S.A,,"830,033,206",INVERSIONES EN RECREACION DEPORTE Y SALUD S.A,1,Instituciones - IPS,NO,Calle 93B No. 12-48 Of. 401,7422639,"6,217,303",adriana.rivera@bodytech.com,NICOLAS MAURICIO LOAIZA GALEANO,,,SI,"20,070,710","20,210,831",,3,JURIDICO,1,Privada,3,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,669",INVERSIONES INVERSAL S.A.S,,"900,733,016",INVERSIONES INVERSAL S.A.S,1,Instituciones - IPS,,MANGA CL 29 N 15-28,6581761,,INGRIDLOMBANA@INGENIEROS.COM,INGRID YOJANA LOMBANA CANTILLO,,,SI,"20,140,827","20,210,831",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,258",INVERSIONES OHV,,"900,181,912",INVERSIONES OHV,1,Instituciones - IPS,,"AV. PEDRO DE HEREDIA CL 31 62-57 EDIFICIO VILLA OLGA, LOCAL 301 - Barrio:CHIPRE",6616044,"6,816,008",coecartagena@hotmail.com,ANA MILENA OSORIO CORTINA,,,SI,"20,071,220","20,210,831",,2,JURIDICO,1,Privada,2,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,263",INVERSIONISTAS Y PROTECTORES EN SALUD S.A.S. INPROSALUD S.A.S,,"900,329,703",INVERSIONISTAS Y PROTECTORES EN SALUD S.A.S. INPROSALUD S.A.S,1,Instituciones - IPS,,MANZANA 10 LOTE 7 SAN PEDRO - Barrio:SAN PEDRO,7443330,,calidad@inprosalud.com.co,LUDYN STELLA FAJARDO QUITIAN,,,SI,"20,101,202","20,210,831",,8,JURIDICO,1,Privada,2,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,908",IPS CONSESO CARTAGENA S.A.S,,"900,847,644",IPS CONSESO CARTAGENA S.A.S,1,Instituciones - IPS,,Transversal 53 A 29 E 121 Local 24 Barrio Nuevo Bosque,3215188405,"6,514,229",consesosascartagena@hotmail.com,JYMMI JUNIOR MALDONADO ACOSTA,,,SI,"20,170,207","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,759",IPS COOPERATIVA DE TRABAJO ASOCIADO-IPS COOMED,,"900,561,066",IPS COOPERATIVA DE TRABAJO ASOCIADO-IPS COOMED,1,Instituciones - IPS,,CENTRO CALLE 32 26-35 EDIFICIO SURAMERICANA CONSULTORIO 701,6647570,"6,647,570",coomedips@gmail.com,LUZ DE LURDES LANZZIANO BOSSIO,,,SI,"20,150,707","20,210,831",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,877",IPS DARSALUD SAS,,"900,791,903",IPS DARSALUD SAS,1,Instituciones - IPS,,CALLE 37 N.14-34 BARRIO TORICES,3205718232,,ipsdarsaludsas@gmail.com,CATHERINE PAOLA OJEDA CAMACHO,,,SI,"20,160,729","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,749",IPS DE HABILITACION Y REHABILITACION MENTE ACTIVA,,"900,812,283",IPS DE HABILITACION Y REHABILITACION MENTE ACTIVA,1,Instituciones - IPS,,EL CARMELO CALLE COLOMBIA MZ- B LT- 20,6511255,,ipsmenteactiva@hotmail.com,MARTHA CECILIA CASTAÑEDA PADILLA,,,SI,"20,150,525","20,210,831",,7,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,800",IPS DE LA COSTA S.A,,"823,004,710",IPS DE LA COSTA S.A,1,Instituciones - IPS,NO,MANGA Kra. 23 CALLEJON OLAYA 25-143,6609117 - 3126870637 - 3145458248,,bolivar@ipsdelacosta.co,JOSE HERNANDO DE LA HOZ LOMANTO,,,SI,"20,061,010","20,210,831",,5,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,998",IPS DEMANSALUD,,"900,073,170",IPS DEMANSALUD,1,Instituciones - IPS,,ISLA FUERTE BOLIVAR,3023836468,,jorge_luisrp@hotmail.com,JORGE LUIS RUIZ PERTUZ,,,SI,"20,171,031","20,211,030",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,531",IPS ESPECIALIZADA S.A.,,"900,293,923",IPS ESPECIALIZADA S.A.,1,Instituciones - IPS,,Cra 70 #31-100 Barrio Santa Lucia,3103500969 - 3113053278 - 6614640,,liliana.guayara@ipsespecializada.com.co calidad@ipsespecializada.com.co solicitudesadministrativasips@ipsespecializada.com.co,ADRIANA MARIA ARDILA BOLIVAR,,,SI,"20,130,322","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,706",IPS FUNDACION COOSALUD,,"806,011,962",IPS FUNDACION COOSALUD,1,Instituciones - IPS,,Barrio Chipre Cll 31 No. 62-57 Edificio Villa Olga Oficina 302,6530567- 6613186,,fundcoosalud@fundcoosalud.org,SONIA PATRICIA LOPEZ ARROYO,,,SI,"20,151,126","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,311",IPS FUNDACION SERSOCIAL,,"900,422,757",IPS FUNDACION SERSOCIAL SEDE CARTAGENA,1,Instituciones - IPS,,AV. SANTANDER CRA 1 N. 41-56 BRR. EL CABRERO,6931547,,mjerez@sersocial.org,MARLY PATRICIA JEREZ ARIAS,,,SI,"20,190,214","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,712",IPS GEMEVA EU,,"900,041,832",IPS GEMEVA EU,1,Instituciones - IPS,,MANGA 4 AVENIDA Nº 21-82,6600361,,gemeva70@hotmail.com,GERALDO RAFAEL MEZA VALDES,,,SI,"20,110,628","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,963",IPS MOUNT - SINAI SAS,,"806,010,202",IPS MOUNT - SINAI SAS,1,Instituciones - IPS,NO,BARRIO EL ESPINAL CALLE NUEVA # 17-24,6581303,,aznate28@gmail.com,ARENAS MERCEDES ANA SAAVEDRA,,,SI,"20,071,126","20,210,831",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,324",IPS POR TU SALUD CARTAGENA SAS,,"901,379,900",IPS POR TU SALUD CARTAGENA SAS,1,Instituciones - IPS,,3042891025,,,portusaludipscart79@gmail.com,LISBETH PAOLA LAMBIS OROZCO,,,SI,"20,210,107","20,250,106",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,016",IPS PORTOSALUD S.A.S.,,"901,128,236",IPS PORTOSALUD S.A.S.,1,Instituciones - IPS,,SECTOR 1 MZC - 34 P1 APTO 1 URB: VILLA SANDRA,6745593,,ipsportasaludsas2017@hotmail.com,ANGELICA MARIA FONTALVO MUÑOZ,,,SI,"20,171,206","20,211,205",,0,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,884",IPS PREVIMEDISALUD S.A.S.,,"900,665,930",IPS PREVIMEDISALUD S.A.S.,1,Instituciones - IPS,,BRUSULAS DG 26C 38-12,3175372051- 6697560,,bolivar.previmedisalud@gmail.com,MARIA CONCEPCION ARIZA NAVARRO,,,SI,"20,160,825","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,211",IPS SALUD DEL CARIBE S.A.,,"806,012,958",IPS SALUD DEL CARIBE S.A.,1,Instituciones - IPS,NO,CALLE 30 No 21-97 BARRIO PIE DE LA POPA,6561557,"6,666,147",ventas@saluddelcaribe.com,NATALIA ISABEL ESTRADA MONTOYA,,,SI,"20,061,205","20,210,831",,6,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,626",IPS SALULABORAL S.A.S,,"900,674,688",IPS SALULABORAL S.A.S,1,Instituciones - IPS,,NUEVO BOSQUE TV 52 No. 29 E -138,6468196-3176576152,,salulaboral@gmail.com,ADRIANA MARGARITA CARCAMO ARAUJO,,,SI,"20,150,506","20,210,831",,3,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,148",JAVIER SOTO SURGICAL GROUP SAS,,"901,222,929",JAVIER SOTO SURGICAL GROUP SAS,1,Instituciones - IPS,,BOCAGRANDE Cra. 1 CON CALLE 5° EDIFICIO PALMETTO BEACH PISO 1,3133392452,,sublimedicalspa023@gmail.com,JAVIER AUGUSTO SOTO ORTEGA,,,SI,"20,181,231","20,221,230",,8,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,089",JOTAMEDIC S.A.S,,"901,157,237",JOTAMEDIC S.A.S,1,Instituciones - IPS,,BARRIO ARMENIA TRANSVERSAL 50 54 -36,31778445224,,jotamedic@hotmail.com,JORGE ENRIQUE SANCHEZ RODRIGUEZ,,,SI,"20,180,709","20,220,708",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,103,312",KARINA PATERNINA G. S.A.S.,,"901,362,333",KARINA PATERNINA G. S.A.S.,1,Instituciones - IPS,,Calle 30 No. 17 109 LC 1-26 BARRIO PIE DEL CERRO,3114187343,,KARYPATER@YAHOO.COM.MX,KARINA PATERNINA GONZALEZ,,,SI,"20,201,103","20,241,102",,9,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,284",LA SAGRADA FAMILIA I P S,,"900,376,467",LA SAGRADA FAMILIA IPS E.U.,1,Instituciones - IPS,,URBANIZACION VILLA RUBIA MZ A LT 6,3218192004,"6,642,006",torresavila@hotmail.es,Humberto Enrique Torres Avila,,,SI,"20,181,120","20,210,831",,4,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,100,645",LABORATORIO ANGELA MARIA TATIS & CIA S EN C,,"800,123,126",LABORATORIO ANGELA MARIA TATIS & CIA S EN C,1,Instituciones - IPS,NO,CASTILLOGRANDE CLL 5 6A -19 CENTRO MEDICO BOCAGRANDE,6656440,"6,656,440",laboratatis@yahoo.com,ANGELA MARIA TATIS MARTINEZ,,,SI,"20,061,123","20,210,831",,1,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,101,818",LABORATORIO BIOCLINICO LUIS CARLOS ANDRADE CASTILLO EU,,"900,033,521",LABORATORIO BIOCLINICO LUIS CARLOS ANDRADE CASTILLO E.U.,1,Instituciones - IPS,NO,CENTRO CALLE DEL BOQUETE EDIFICIO BARBUR CS 201,6600640,"6,600,640",luiscarlosandrade@telecom.com.co,LUIS CARLOS ANDRADE CASTILLO,,,SI,"20,061,107","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
Bolívar,CARTAGENA,"1,300,102,075",LABORATORIO CLINCO CONTINENTAL S.A.S,,"800,132,674",LABORATORIO CLINICO CONTINENTAL S.A.S,1,Instituciones - IPS,NO,CLL 6A No. 3-37,6658881,,lcc@labcontinental.com,ALEXA AMASTHA PALIS,,,SI,"20,090,211","20,210,831",,2,JURIDICO,1,Privada,1,Fecha corte REPS: Mar 15 2021 1:16PM
